city,city_key,datetime,date,hour,station_name,station_id,no2,pm10,o3
Munich,munich,2024-01-08 20:00:00,2024-01-08,20,München/Stachus,471,15.0,11.0,35.0
Munich,munich,2024-01-08 21:00:00,2024-01-08,21,München/Allach,609,15.0,,27.0
Munich,munich,2024-01-08 21:00:00,2024-01-08,21,München/Johanneskirchen,523,14.0,10.0,33.0
Munich,munich,2024-01-08 21:00:00,2024-01-08,21,München/Landshuter Allee,535,18.0,10.0,
Munich,munich,2024-01-08 21:00:00,2024-01-08,21,München/Lothstraße,473,15.0,9.0,33.0
Munich,munich,2024-01-08 21:00:00,2024-01-08,21,München/Stachus,471,15.0,12.0,35.0
Munich,munich,2024-01-08 22:00:00,2024-01-08,22,München/Allach,609,15.0,,28.0
Munich,munich,2024-01-08 22:00:00,2024-01-08,22,München/Johanneskirchen,523,14.0,11.0,35.0
Munich,munich,2024-01-08 22:00:00,2024-01-08,22,München/Landshuter Allee,535,15.0,11.0,
Munich,munich,2024-01-08 22:00:00,2024-01-08,22,München/Lothstraße,473,12.0,10.0,37.0
Munich,munich,2024-01-08 22:00:00,2024-01-08,22,München/Stachus,471,16.0,12.0,34.0
Munich,munich,2024-01-08 23:00:00,2024-01-08,23,München/Allach,609,14.0,,37.0
Munich,munich,2024-01-08 23:00:00,2024-01-08,23,München/Johanneskirchen,523,12.0,11.0,39.0
Munich,munich,2024-01-08 23:00:00,2024-01-08,23,München/Landshuter Allee,535,14.0,11.0,
Munich,munich,2024-01-08 23:00:00,2024-01-08,23,München/Lothstraße,473,11.0,10.0,39.0
Munich,munich,2024-01-08 23:00:00,2024-01-08,23,München/Stachus,471,12.0,12.0,39.0
Hamburg,hamburg,2024-01-01 00:00:00,2024-01-01,0,Burg,1719,7.0,9.0,53.0
Hamburg,hamburg,2024-01-01 00:00:00,2024-01-01,0,Hamburg Bramfeld,823,43.0,,13.0
Hamburg,hamburg,2024-01-01 00:00:00,2024-01-01,0,Hamburg Neugraben,826,25.0,,33.0
Hamburg,hamburg,2024-01-01 00:00:00,2024-01-01,0,Hamburg Sternschanze,784,45.0,16.0,15.0
Hamburg,hamburg,2024-01-01 01:00:00,2024-01-01,1,Burg,1719,4.0,10.0,55.0
Hamburg,hamburg,2024-01-01 01:00:00,2024-01-01,1,Hamburg Bramfeld,823,29.0,,27.0
Hamburg,hamburg,2024-01-01 01:00:00,2024-01-01,1,Hamburg Neugraben,826,9.0,,48.0
Hamburg,hamburg,2024-01-01 01:00:00,2024-01-01,1,Hamburg Sternschanze,784,33.0,19.0,25.0
Hamburg,hamburg,2024-01-01 02:00:00,2024-01-01,2,Burg,1719,3.0,11.0,58.0
Hamburg,hamburg,2024-01-01 02:00:00,2024-01-01,2,Hamburg Bramfeld,823,15.0,,41.0
Hamburg,hamburg,2024-01-01 02:00:00,2024-01-01,2,Hamburg Neugraben,826,5.0,,53.0
Hamburg,hamburg,2024-01-01 02:00:00,2024-01-01,2,Hamburg Sternschanze,784,18.0,21.0,38.0
Hamburg,hamburg,2024-01-01 03:00:00,2024-01-01,3,Burg,1719,2.0,11.0,58.0
Hamburg,hamburg,2024-01-01 03:00:00,2024-01-01,3,Hamburg Bramfeld,823,11.0,,45.0
Hamburg,hamburg,2024-01-01 03:00:00,2024-01-01,3,Hamburg Neugraben,826,2.0,,51.0
Hamburg,hamburg,2024-01-01 03:00:00,2024-01-01,3,Hamburg Sternschanze,784,14.0,21.0,40.0
Hamburg,hamburg,2024-01-01 04:00:00,2024-01-01,4,Burg,1719,2.0,12.0,58.0
Hamburg,hamburg,2024-01-01 04:00:00,2024-01-01,4,Hamburg Bramfeld,823,8.0,,49.0
Hamburg,hamburg,2024-01-01 04:00:00,2024-01-01,4,Hamburg Neugraben,826,4.0,,49.0
Hamburg,hamburg,2024-01-01 04:00:00,2024-01-01,4,Hamburg Sternschanze,784,9.0,22.0,45.0
Hamburg,hamburg,2024-01-01 05:00:00,2024-01-01,5,Burg,1719,2.0,12.0,55.0
Hamburg,hamburg,2024-01-01 05:00:00,2024-01-01,5,Hamburg Bramfeld,823,9.0,,47.0
Hamburg,hamburg,2024-01-01 05:00:00,2024-01-01,5,Hamburg Neugraben,826,4.0,,49.0
Hamburg,hamburg,2024-01-01 05:00:00,2024-01-01,5,Hamburg Sternschanze,784,10.0,22.0,43.0
Hamburg,hamburg,2024-01-01 06:00:00,2024-01-01,6,Burg,1719,2.0,12.0,56.0
Hamburg,hamburg,2024-01-01 06:00:00,2024-01-01,6,Hamburg Bramfeld,823,9.0,,46.0
Hamburg,hamburg,2024-01-01 06:00:00,2024-01-01,6,Hamburg Neugraben,826,2.0,,51.0
Hamburg,hamburg,2024-01-01 06:00:00,2024-01-01,6,Hamburg Sternschanze,784,11.0,22.0,43.0
Hamburg,hamburg,2024-01-01 07:00:00,2024-01-01,7,Burg,1719,2.0,13.0,56.0
Hamburg,hamburg,2024-01-01 07:00:00,2024-01-01,7,Hamburg Bramfeld,823,7.0,,52.0
Hamburg,hamburg,2024-01-01 07:00:00,2024-01-01,7,Hamburg Neugraben,826,2.0,,55.0
Hamburg,hamburg,2024-01-01 07:00:00,2024-01-01,7,Hamburg Sternschanze,784,10.0,23.0,50.0
Hamburg,hamburg,2024-01-01 08:00:00,2024-01-01,8,Burg,1719,2.0,13.0,55.0
Hamburg,hamburg,2024-01-01 08:00:00,2024-01-01,8,Hamburg Bramfeld,823,6.0,,53.0
Hamburg,hamburg,2024-01-01 08:00:00,2024-01-01,8,Hamburg Neugraben,826,2.0,,57.0
Hamburg,hamburg,2024-01-01 08:00:00,2024-01-01,8,Hamburg Sternschanze,784,14.0,23.0,46.0
Hamburg,hamburg,2024-01-01 09:00:00,2024-01-01,9,Burg,1719,2.0,13.0,53.0
Hamburg,hamburg,2024-01-01 09:00:00,2024-01-01,9,Hamburg Bramfeld,823,12.0,,48.0
Hamburg,hamburg,2024-01-01 09:00:00,2024-01-01,9,Hamburg Neugraben,826,2.0,,60.0
Hamburg,hamburg,2024-01-01 09:00:00,2024-01-01,9,Hamburg Sternschanze,784,19.0,23.0,43.0
Hamburg,hamburg,2024-01-01 10:00:00,2024-01-01,10,Burg,1719,2.0,13.0,53.0
Hamburg,hamburg,2024-01-01 10:00:00,2024-01-01,10,Hamburg Bramfeld,823,10.0,,51.0
Hamburg,hamburg,2024-01-01 10:00:00,2024-01-01,10,Hamburg Neugraben,826,2.0,,60.0
Hamburg,hamburg,2024-01-01 10:00:00,2024-01-01,10,Hamburg Sternschanze,784,19.0,23.0,45.0
Hamburg,hamburg,2024-01-01 11:00:00,2024-01-01,11,Burg,1719,3.0,14.0,54.0
Hamburg,hamburg,2024-01-01 11:00:00,2024-01-01,11,Hamburg Bramfeld,823,9.0,,53.0
Hamburg,hamburg,2024-01-01 11:00:00,2024-01-01,11,Hamburg Neugraben,826,2.0,,61.0
Hamburg,hamburg,2024-01-01 11:00:00,2024-01-01,11,Hamburg Sternschanze,784,14.0,23.0,50.0
Hamburg,hamburg,2024-01-01 12:00:00,2024-01-01,12,Burg,1719,3.0,14.0,57.0
Hamburg,hamburg,2024-01-01 12:00:00,2024-01-01,12,Hamburg Bramfeld,823,6.0,,58.0
Hamburg,hamburg,2024-01-01 12:00:00,2024-01-01,12,Hamburg Neugraben,826,2.0,,60.0
Hamburg,hamburg,2024-01-01 12:00:00,2024-01-01,12,Hamburg Sternschanze,784,8.0,23.0,55.0
Hamburg,hamburg,2024-01-01 13:00:00,2024-01-01,13,Burg,1719,5.0,14.0,56.0
Hamburg,hamburg,2024-01-01 13:00:00,2024-01-01,13,Hamburg Bramfeld,823,7.0,,57.0
Hamburg,hamburg,2024-01-01 13:00:00,2024-01-01,13,Hamburg Neugraben,826,2.0,,62.0
Hamburg,hamburg,2024-01-01 13:00:00,2024-01-01,13,Hamburg Sternschanze,784,9.0,23.0,55.0
Hamburg,hamburg,2024-01-01 14:00:00,2024-01-01,14,Burg,1719,4.0,14.0,60.0
Hamburg,hamburg,2024-01-01 14:00:00,2024-01-01,14,Hamburg Bramfeld,823,9.0,,57.0
Hamburg,hamburg,2024-01-01 14:00:00,2024-01-01,14,Hamburg Neugraben,826,2.0,,63.0
Hamburg,hamburg,2024-01-01 14:00:00,2024-01-01,14,Hamburg Sternschanze,784,9.0,23.0,56.0
Hamburg,hamburg,2024-01-01 15:00:00,2024-01-01,15,Burg,1719,5.0,15.0,57.0
Hamburg,hamburg,2024-01-01 15:00:00,2024-01-01,15,Hamburg Bramfeld,823,7.0,,59.0
Hamburg,hamburg,2024-01-01 15:00:00,2024-01-01,15,Hamburg Neugraben,826,2.0,,61.0
Hamburg,hamburg,2024-01-01 15:00:00,2024-01-01,15,Hamburg Sternschanze,784,12.0,23.0,54.0
Hamburg,hamburg,2024-01-01 16:00:00,2024-01-01,16,Burg,1719,5.0,15.0,58.0
Hamburg,hamburg,2024-01-01 16:00:00,2024-01-01,16,Hamburg Bramfeld,823,11.0,,53.0
Hamburg,hamburg,2024-01-01 16:00:00,2024-01-01,16,Hamburg Neugraben,826,5.0,,57.0
Hamburg,hamburg,2024-01-01 16:00:00,2024-01-01,16,Hamburg Sternschanze,784,18.0,23.0,45.0
Hamburg,hamburg,2024-01-01 17:00:00,2024-01-01,17,Burg,1719,7.0,15.0,54.0
Hamburg,hamburg,2024-01-01 17:00:00,2024-01-01,17,Hamburg Bramfeld,823,10.0,,51.0
Hamburg,hamburg,2024-01-01 17:00:00,2024-01-01,17,Hamburg Neugraben,826,5.0,,56.0
Hamburg,hamburg,2024-01-01 17:00:00,2024-01-01,17,Hamburg Sternschanze,784,16.0,24.0,46.0
Hamburg,hamburg,2024-01-01 18:00:00,2024-01-01,18,Burg,1719,6.0,15.0,55.0
Hamburg,hamburg,2024-01-01 18:00:00,2024-01-01,18,Hamburg Bramfeld,823,15.0,,47.0
Hamburg,hamburg,2024-01-01 18:00:00,2024-01-01,18,Hamburg Neugraben,826,5.0,,55.0
Hamburg,hamburg,2024-01-01 18:00:00,2024-01-01,18,Hamburg Sternschanze,784,19.0,23.0,43.0
Hamburg,hamburg,2024-01-01 19:00:00,2024-01-01,19,Burg,1719,5.0,15.0,57.0
Hamburg,hamburg,2024-01-01 19:00:00,2024-01-01,19,Hamburg Bramfeld,823,12.0,,49.0
Hamburg,hamburg,2024-01-01 19:00:00,2024-01-01,19,Hamburg Neugraben,826,4.0,,56.0
Hamburg,hamburg,2024-01-01 19:00:00,2024-01-01,19,Hamburg Sternschanze,784,17.0,23.0,43.0
Hamburg,hamburg,2024-01-01 20:00:00,2024-01-01,20,Burg,1719,6.0,14.0,53.0
Hamburg,hamburg,2024-01-01 20:00:00,2024-01-01,20,Hamburg Bramfeld,823,10.0,,50.0
Hamburg,hamburg,2024-01-01 20:00:00,2024-01-01,20,Hamburg Neugraben,826,4.0,,56.0
Hamburg,hamburg,2024-01-01 20:00:00,2024-01-01,20,Hamburg Sternschanze,784,15.0,23.0,45.0
Hamburg,hamburg,2024-01-01 21:00:00,2024-01-01,21,Burg,1719,4.0,14.0,59.0
Hamburg,hamburg,2024-01-01 21:00:00,2024-01-01,21,Hamburg Bramfeld,823,9.0,,51.0
Hamburg,hamburg,2024-01-01 21:00:00,2024-01-01,21,Hamburg Neugraben,826,2.0,,56.0
Hamburg,hamburg,2024-01-01 21:00:00,2024-01-01,21,Hamburg Sternschanze,784,17.0,23.0,43.0
Hamburg,hamburg,2024-01-01 22:00:00,2024-01-01,22,Burg,1719,2.0,14.0,65.0
Hamburg,hamburg,2024-01-01 22:00:00,2024-01-01,22,Hamburg Bramfeld,823,10.0,,50.0
Hamburg,hamburg,2024-01-01 22:00:00,2024-01-01,22,Hamburg Neugraben,826,4.0,,56.0
Hamburg,hamburg,2024-01-01 22:00:00,2024-01-01,22,Hamburg Sternschanze,784,17.0,23.0,43.0
Hamburg,hamburg,2024-01-01 23:00:00,2024-01-01,23,Burg,1719,4.0,14.0,58.0
Hamburg,hamburg,2024-01-01 23:00:00,2024-01-01,23,Hamburg Bramfeld,823,13.0,,47.0
Hamburg,hamburg,2024-01-01 23:00:00,2024-01-01,23,Hamburg Neugraben,826,2.0,,55.0
Hamburg,hamburg,2024-01-01 23:00:00,2024-01-01,23,Hamburg Sternschanze,784,22.0,23.0,38.0
Hamburg,hamburg,2024-01-02 00:00:00,2024-01-02,0,Burg,1719,5.0,12.0,53.0
Hamburg,hamburg,2024-01-02 00:00:00,2024-01-02,0,Hamburg Bramfeld,823,14.0,,44.0
Hamburg,hamburg,2024-01-02 00:00:00,2024-01-02,0,Hamburg Neugraben,826,2.0,,55.0
Hamburg,hamburg,2024-01-02 00:00:00,2024-01-02,0,Hamburg Sternschanze,784,13.0,16.0,47.0
Hamburg,hamburg,2024-01-02 01:00:00,2024-01-02,1,Burg,1719,4.0,11.0,49.0
Hamburg,hamburg,2024-01-02 01:00:00,2024-01-02,1,Hamburg Bramfeld,823,15.0,,41.0
Hamburg,hamburg,2024-01-02 01:00:00,2024-01-02,1,Hamburg Neugraben,826,2.0,,54.0
Hamburg,hamburg,2024-01-02 01:00:00,2024-01-02,1,Hamburg Sternschanze,784,19.0,13.0,41.0
Hamburg,hamburg,2024-01-02 02:00:00,2024-01-02,2,Burg,1719,3.0,10.0,46.0
Hamburg,hamburg,2024-01-02 02:00:00,2024-01-02,2,Hamburg Bramfeld,823,15.0,,36.0
Hamburg,hamburg,2024-01-02 02:00:00,2024-01-02,2,Hamburg Neugraben,826,4.0,,50.0
Hamburg,hamburg,2024-01-02 02:00:00,2024-01-02,2,Hamburg Sternschanze,784,23.0,11.0,35.0
Hamburg,hamburg,2024-01-02 03:00:00,2024-01-02,3,Burg,1719,4.0,10.0,48.0
Hamburg,hamburg,2024-01-02 03:00:00,2024-01-02,3,Hamburg Bramfeld,823,14.0,,35.0
Hamburg,hamburg,2024-01-02 03:00:00,2024-01-02,3,Hamburg Neugraben,826,5.0,,44.0
Hamburg,hamburg,2024-01-02 03:00:00,2024-01-02,3,Hamburg Sternschanze,784,15.0,11.0,38.0
Hamburg,hamburg,2024-01-02 04:00:00,2024-01-02,4,Burg,1719,4.0,9.0,47.0
Hamburg,hamburg,2024-01-02 04:00:00,2024-01-02,4,Hamburg Bramfeld,823,15.0,,33.0
Hamburg,hamburg,2024-01-02 04:00:00,2024-01-02,4,Hamburg Neugraben,826,5.0,,44.0
Hamburg,hamburg,2024-01-02 04:00:00,2024-01-02,4,Hamburg Sternschanze,784,12.0,11.0,40.0
Hamburg,hamburg,2024-01-02 05:00:00,2024-01-02,5,Burg,1719,6.0,9.0,47.0
Hamburg,hamburg,2024-01-02 05:00:00,2024-01-02,5,Hamburg Bramfeld,823,15.0,,34.0
Hamburg,hamburg,2024-01-02 05:00:00,2024-01-02,5,Hamburg Neugraben,826,6.0,,44.0
Hamburg,hamburg,2024-01-02 05:00:00,2024-01-02,5,Hamburg Sternschanze,784,13.0,11.0,39.0
Hamburg,hamburg,2024-01-02 06:00:00,2024-01-02,6,Burg,1719,5.0,9.0,47.0
Hamburg,hamburg,2024-01-02 06:00:00,2024-01-02,6,Hamburg Bramfeld,823,13.0,,40.0
Hamburg,hamburg,2024-01-02 06:00:00,2024-01-02,6,Hamburg Neugraben,826,9.0,,40.0
Hamburg,hamburg,2024-01-02 06:00:00,2024-01-02,6,Hamburg Sternschanze,784,15.0,11.0,37.0
Hamburg,hamburg,2024-01-02 07:00:00,2024-01-02,7,Burg,1719,5.0,8.0,47.0
Hamburg,hamburg,2024-01-02 07:00:00,2024-01-02,7,Hamburg Bramfeld,823,12.0,,40.0
Hamburg,hamburg,2024-01-02 07:00:00,2024-01-02,7,Hamburg Neugraben,826,9.0,,40.0
Hamburg,hamburg,2024-01-02 07:00:00,2024-01-02,7,Hamburg Sternschanze,784,14.0,11.0,37.0
Hamburg,hamburg,2024-01-02 08:00:00,2024-01-02,8,Burg,1719,5.0,8.0,47.0
Hamburg,hamburg,2024-01-02 08:00:00,2024-01-02,8,Hamburg Bramfeld,823,10.0,,43.0
Hamburg,hamburg,2024-01-02 08:00:00,2024-01-02,8,Hamburg Neugraben,826,11.0,,37.0
Hamburg,hamburg,2024-01-02 08:00:00,2024-01-02,8,Hamburg Sternschanze,784,14.0,11.0,38.0
Hamburg,hamburg,2024-01-02 09:00:00,2024-01-02,9,Burg,1719,6.0,8.0,51.0
Hamburg,hamburg,2024-01-02 09:00:00,2024-01-02,9,Hamburg Bramfeld,823,9.0,,44.0
Hamburg,hamburg,2024-01-02 09:00:00,2024-01-02,9,Hamburg Neugraben,826,10.0,,40.0
Hamburg,hamburg,2024-01-02 09:00:00,2024-01-02,9,Hamburg Sternschanze,784,12.0,11.0,40.0
Hamburg,hamburg,2024-01-02 10:00:00,2024-01-02,10,Burg,1719,5.0,7.0,51.0
Hamburg,hamburg,2024-01-02 10:00:00,2024-01-02,10,Hamburg Bramfeld,823,8.0,,44.0
Hamburg,hamburg,2024-01-02 10:00:00,2024-01-02,10,Hamburg Neugraben,826,10.0,,40.0
Hamburg,hamburg,2024-01-02 10:00:00,2024-01-02,10,Hamburg Sternschanze,784,,11.0,
Hamburg,hamburg,2024-01-02 11:00:00,2024-01-02,11,Burg,1719,4.0,7.0,51.0
Hamburg,hamburg,2024-01-02 11:00:00,2024-01-02,11,Hamburg Bramfeld,823,8.0,,44.0
Hamburg,hamburg,2024-01-02 11:00:00,2024-01-02,11,Hamburg Neugraben,826,10.0,,41.0
Hamburg,hamburg,2024-01-02 11:00:00,2024-01-02,11,Hamburg Sternschanze,784,,11.0,
Hamburg,hamburg,2024-01-02 12:00:00,2024-01-02,12,Burg,1719,5.0,7.0,51.0
Hamburg,hamburg,2024-01-02 12:00:00,2024-01-02,12,Hamburg Bramfeld,823,9.0,,44.0
Hamburg,hamburg,2024-01-02 12:00:00,2024-01-02,12,Hamburg Neugraben,826,10.0,,40.0
Hamburg,hamburg,2024-01-02 12:00:00,2024-01-02,12,Hamburg Sternschanze,784,17.0,11.0,34.0
Hamburg,hamburg,2024-01-02 13:00:00,2024-01-02,13,Burg,1719,7.0,6.0,47.0
Hamburg,hamburg,2024-01-02 13:00:00,2024-01-02,13,Hamburg Bramfeld,823,9.0,,44.0
Hamburg,hamburg,2024-01-02 13:00:00,2024-01-02,13,Hamburg Neugraben,826,11.0,,40.0
Hamburg,hamburg,2024-01-02 13:00:00,2024-01-02,13,Hamburg Sternschanze,784,14.0,10.0,39.0
Hamburg,hamburg,2024-01-02 14:00:00,2024-01-02,14,Burg,1719,7.0,6.0,44.0
Hamburg,hamburg,2024-01-02 14:00:00,2024-01-02,14,Hamburg Bramfeld,823,10.0,,44.0
Hamburg,hamburg,2024-01-02 14:00:00,2024-01-02,14,Hamburg Neugraben,826,12.0,,39.0
Hamburg,hamburg,2024-01-02 14:00:00,2024-01-02,14,Hamburg Sternschanze,784,13.0,10.0,39.0
Hamburg,hamburg,2024-01-02 15:00:00,2024-01-02,15,Burg,1719,7.0,6.0,41.0
Hamburg,hamburg,2024-01-02 15:00:00,2024-01-02,15,Hamburg Bramfeld,823,10.0,,43.0
Hamburg,hamburg,2024-01-02 15:00:00,2024-01-02,15,Hamburg Neugraben,826,14.0,,36.0
Hamburg,hamburg,2024-01-02 15:00:00,2024-01-02,15,Hamburg Sternschanze,784,15.0,10.0,38.0
Hamburg,hamburg,2024-01-02 16:00:00,2024-01-02,16,Burg,1719,8.0,5.0,39.0
Hamburg,hamburg,2024-01-02 16:00:00,2024-01-02,16,Hamburg Bramfeld,823,11.0,,42.0
Hamburg,hamburg,2024-01-02 16:00:00,2024-01-02,16,Hamburg Neugraben,826,16.0,,34.0
Hamburg,hamburg,2024-01-02 16:00:00,2024-01-02,16,Hamburg Sternschanze,784,16.0,9.0,36.0
Hamburg,hamburg,2024-01-02 17:00:00,2024-01-02,17,Burg,1719,6.0,5.0,43.0
Hamburg,hamburg,2024-01-02 17:00:00,2024-01-02,17,Hamburg Bramfeld,823,11.0,,42.0
Hamburg,hamburg,2024-01-02 17:00:00,2024-01-02,17,Hamburg Neugraben,826,16.0,,33.0
Hamburg,hamburg,2024-01-02 17:00:00,2024-01-02,17,Hamburg Sternschanze,784,17.0,9.0,35.0
Hamburg,hamburg,2024-01-02 18:00:00,2024-01-02,18,Burg,1719,6.0,5.0,46.0
Hamburg,hamburg,2024-01-02 18:00:00,2024-01-02,18,Hamburg Bramfeld,823,9.0,,42.0
Hamburg,hamburg,2024-01-02 18:00:00,2024-01-02,18,Hamburg Neugraben,826,16.0,,32.0
Hamburg,hamburg,2024-01-02 18:00:00,2024-01-02,18,Hamburg Sternschanze,784,17.0,9.0,34.0
Hamburg,hamburg,2024-01-02 19:00:00,2024-01-02,19,Burg,1719,5.0,5.0,47.0
Hamburg,hamburg,2024-01-02 19:00:00,2024-01-02,19,Hamburg Bramfeld,823,9.0,,39.0
Hamburg,hamburg,2024-01-02 19:00:00,2024-01-02,19,Hamburg Neugraben,826,16.0,,30.0
Hamburg,hamburg,2024-01-02 19:00:00,2024-01-02,19,Hamburg Sternschanze,784,14.0,8.0,34.0
Hamburg,hamburg,2024-01-02 20:00:00,2024-01-02,20,Burg,1719,4.0,5.0,49.0
Hamburg,hamburg,2024-01-02 20:00:00,2024-01-02,20,Hamburg Bramfeld,823,9.0,,38.0
Hamburg,hamburg,2024-01-02 20:00:00,2024-01-02,20,Hamburg Neugraben,826,17.0,,27.0
Hamburg,hamburg,2024-01-02 20:00:00,2024-01-02,20,Hamburg Sternschanze,784,17.0,8.0,29.0
Hamburg,hamburg,2024-01-02 21:00:00,2024-01-02,21,Burg,1719,3.0,5.0,50.0
Hamburg,hamburg,2024-01-02 21:00:00,2024-01-02,21,Hamburg Bramfeld,823,8.0,,37.0
Hamburg,hamburg,2024-01-02 21:00:00,2024-01-02,21,Hamburg Neugraben,826,14.0,,29.0
Hamburg,hamburg,2024-01-02 21:00:00,2024-01-02,21,Hamburg Sternschanze,784,16.0,8.0,31.0
Hamburg,hamburg,2024-01-02 22:00:00,2024-01-02,22,Burg,1719,4.0,5.0,51.0
Hamburg,hamburg,2024-01-02 22:00:00,2024-01-02,22,Hamburg Bramfeld,823,8.0,,39.0
Hamburg,hamburg,2024-01-02 22:00:00,2024-01-02,22,Hamburg Neugraben,826,7.0,,42.0
Hamburg,hamburg,2024-01-02 22:00:00,2024-01-02,22,Hamburg Sternschanze,784,9.0,7.0,38.0
Hamburg,hamburg,2024-01-02 23:00:00,2024-01-02,23,Burg,1719,3.0,4.0,53.0
Hamburg,hamburg,2024-01-02 23:00:00,2024-01-02,23,Hamburg Bramfeld,823,10.0,,41.0
Hamburg,hamburg,2024-01-02 23:00:00,2024-01-02,23,Hamburg Neugraben,826,2.0,,55.0
Hamburg,hamburg,2024-01-02 23:00:00,2024-01-02,23,Hamburg Sternschanze,784,10.0,7.0,41.0
Hamburg,hamburg,2024-01-03 00:00:00,2024-01-03,0,Burg,1719,3.0,4.0,54.0
Hamburg,hamburg,2024-01-03 00:00:00,2024-01-03,0,Hamburg Bramfeld,823,11.0,,44.0
Hamburg,hamburg,2024-01-03 00:00:00,2024-01-03,0,Hamburg Neugraben,826,2.0,,63.0
Hamburg,hamburg,2024-01-03 00:00:00,2024-01-03,0,Hamburg Sternschanze,784,23.0,6.0,39.0
Hamburg,hamburg,2024-01-03 01:00:00,2024-01-03,1,Burg,1719,3.0,4.0,56.0
Hamburg,hamburg,2024-01-03 01:00:00,2024-01-03,1,Hamburg Bramfeld,823,10.0,,55.0
Hamburg,hamburg,2024-01-03 01:00:00,2024-01-03,1,Hamburg Neugraben,826,2.0,,71.0
Hamburg,hamburg,2024-01-03 01:00:00,2024-01-03,1,Hamburg Sternschanze,784,20.0,6.0,51.0
Hamburg,hamburg,2024-01-03 02:00:00,2024-01-03,2,Burg,1719,2.0,3.0,60.0
Hamburg,hamburg,2024-01-03 02:00:00,2024-01-03,2,Hamburg Bramfeld,823,9.0,,66.0
Hamburg,hamburg,2024-01-03 02:00:00,2024-01-03,2,Hamburg Neugraben,826,2.0,,77.0
Hamburg,hamburg,2024-01-03 02:00:00,2024-01-03,2,Hamburg Sternschanze,784,16.0,5.0,60.0
Hamburg,hamburg,2024-01-03 03:00:00,2024-01-03,3,Burg,1719,4.0,3.0,62.0
Hamburg,hamburg,2024-01-03 03:00:00,2024-01-03,3,Hamburg Bramfeld,823,7.0,,71.0
Hamburg,hamburg,2024-01-03 03:00:00,2024-01-03,3,Hamburg Neugraben,826,2.0,,78.0
Hamburg,hamburg,2024-01-03 03:00:00,2024-01-03,3,Hamburg Sternschanze,784,17.0,5.0,60.0
Hamburg,hamburg,2024-01-03 04:00:00,2024-01-03,4,Burg,1719,3.0,3.0,67.0
Hamburg,hamburg,2024-01-03 04:00:00,2024-01-03,4,Hamburg Bramfeld,823,6.0,,75.0
Hamburg,hamburg,2024-01-03 04:00:00,2024-01-03,4,Hamburg Neugraben,826,2.0,,79.0
Hamburg,hamburg,2024-01-03 04:00:00,2024-01-03,4,Hamburg Sternschanze,784,10.0,5.0,68.0
Hamburg,hamburg,2024-01-03 05:00:00,2024-01-03,5,Burg,1719,4.0,2.0,66.0
Hamburg,hamburg,2024-01-03 05:00:00,2024-01-03,5,Hamburg Bramfeld,823,6.0,,75.0
Hamburg,hamburg,2024-01-03 05:00:00,2024-01-03,5,Hamburg Neugraben,826,2.0,,79.0
Hamburg,hamburg,2024-01-03 05:00:00,2024-01-03,5,Hamburg Sternschanze,784,12.0,4.0,67.0
Hamburg,hamburg,2024-01-03 06:00:00,2024-01-03,6,Burg,1719,5.0,2.0,65.0
Hamburg,hamburg,2024-01-03 06:00:00,2024-01-03,6,Hamburg Bramfeld,823,8.0,,71.0
Hamburg,hamburg,2024-01-03 06:00:00,2024-01-03,6,Hamburg Neugraben,826,2.0,,74.0
Hamburg,hamburg,2024-01-03 06:00:00,2024-01-03,6,Hamburg Sternschanze,784,12.0,4.0,63.0
Hamburg,hamburg,2024-01-03 07:00:00,2024-01-03,7,Burg,1719,7.0,2.0,64.0
Hamburg,hamburg,2024-01-03 07:00:00,2024-01-03,7,Hamburg Bramfeld,823,6.0,,69.0
Hamburg,hamburg,2024-01-03 07:00:00,2024-01-03,7,Hamburg Neugraben,826,2.0,,72.0
Hamburg,hamburg,2024-01-03 07:00:00,2024-01-03,7,Hamburg Sternschanze,784,8.0,3.0,66.0
Hamburg,hamburg,2024-01-03 08:00:00,2024-01-03,8,Burg,1719,7.0,2.0,64.0
Hamburg,hamburg,2024-01-03 08:00:00,2024-01-03,8,Hamburg Bramfeld,823,8.0,,67.0
Hamburg,hamburg,2024-01-03 08:00:00,2024-01-03,8,Hamburg Neugraben,826,2.0,,71.0
Hamburg,hamburg,2024-01-03 08:00:00,2024-01-03,8,Hamburg Sternschanze,784,14.0,3.0,60.0
Hamburg,hamburg,2024-01-03 09:00:00,2024-01-03,9,Burg,1719,6.0,2.0,65.0
Hamburg,hamburg,2024-01-03 09:00:00,2024-01-03,9,Hamburg Bramfeld,823,9.0,,65.0
Hamburg,hamburg,2024-01-03 09:00:00,2024-01-03,9,Hamburg Neugraben,826,2.0,,72.0
Hamburg,hamburg,2024-01-03 09:00:00,2024-01-03,9,Hamburg Sternschanze,784,13.0,3.0,61.0
Hamburg,hamburg,2024-01-03 10:00:00,2024-01-03,10,Burg,1719,5.0,2.0,65.0
Hamburg,hamburg,2024-01-03 10:00:00,2024-01-03,10,Hamburg Bramfeld,823,8.0,,66.0
Hamburg,hamburg,2024-01-03 10:00:00,2024-01-03,10,Hamburg Neugraben,826,2.0,,71.0
Hamburg,hamburg,2024-01-03 10:00:00,2024-01-03,10,Hamburg Sternschanze,784,12.0,3.0,62.0
Hamburg,hamburg,2024-01-03 11:00:00,2024-01-03,11,Burg,1719,4.0,2.0,65.0
