date,temperature,temp_min,temp_max,precipitation,snow,wdir,wind_speed,wpgt,pressure,tsun,city,city_key,lat,lon,datetime
2024-01-02,7.3,4.6,9.7,17.8,0.0,,3.5,37.1,999.3,0.0,Leipzig,leipzig,51.3397,12.3731,2024-01-02
2024-01-03,10.9,9.6,12.6,1.9,0.0,,4.611111111111112,50.8,992.5,53.0,Leipzig,leipzig,51.3397,12.3731,2024-01-03
2024-01-04,6.7,1.7,10.1,1.8,0.0,,3.8055555555555554,46.1,1000.2,0.0,Leipzig,leipzig,51.3397,12.3731,2024-01-04
2024-01-05,5.7,2.2,9.2,0.0,0.0,,1.8888888888888888,22.0,1004.2,75.0,Leipzig,leipzig,51.3397,12.3731,2024-01-05
2024-01-06,2.3,0.0,4.9,0.0,0.0,,2.111111111111111,30.6,1009.7,0.0,Leipzig,leipzig,51.3397,12.3731,2024-01-06
2024-01-07,-1.1,-2.2,0.1,0.0,0.0,,3.611111111111111,38.9,1021.8,34.0,Leipzig,leipzig,51.3397,12.3731,2024-01-07
2024-01-08,-6.2,-8.0,-2.1,0.0,0.0,,3.1111111111111107,31.7,1032.3,320.0,Leipzig,leipzig,51.3397,12.3731,2024-01-08
2024-01-09,-8.0,-10.1,-4.9,0.0,0.0,,2.111111111111111,22.3,1036.5,453.0,Leipzig,leipzig,51.3397,12.3731,2024-01-09
2024-01-10,-7.9,-11.8,-2.3,0.0,0.0,,1.1944444444444444,15.1,1033.1,449.0,Leipzig,leipzig,51.3397,12.3731,2024-01-10
2024-01-11,-5.1,-10.3,-0.3,0.2,0.0,,1.5,24.8,1032.1,311.0,Leipzig,leipzig,51.3397,12.3731,2024-01-11
2024-01-12,0.2,-0.6,1.2,0.1,0.0,,2.111111111111111,28.1,1030.0,0.0,Leipzig,leipzig,51.3397,12.3731,2024-01-12
2024-01-13,1.9,0.9,2.8,0.1,0.0,,4.0,42.8,1019.1,0.0,Leipzig,leipzig,51.3397,12.3731,2024-01-13
2024-01-14,2.6,1.8,3.4,0.1,0.0,,4.611111111111112,45.4,1005.9,1.0,Leipzig,leipzig,51.3397,12.3731,2024-01-14
2024-01-15,1.9,0.9,3.0,0.6,0.0,,5.194444444444444,54.0,998.3,70.0,Leipzig,leipzig,51.3397,12.3731,2024-01-15
2024-01-16,1.2,-1.4,3.2,0.0,0.0,,3.3888888888888884,39.2,1007.2,179.0,Leipzig,leipzig,51.3397,12.3731,2024-01-16
2024-01-17,-0.7,-3.7,2.1,6.9,0.0,,2.0,22.7,995.6,96.0,Leipzig,leipzig,51.3397,12.3731,2024-01-17
2024-01-18,-1.4,-4.4,0.0,2.2,50.0,,1.8055555555555556,22.3,998.7,0.0,Leipzig,leipzig,51.3397,12.3731,2024-01-18
2024-01-19,-2.4,-5.0,0.1,0.0,80.0,,3.3888888888888884,35.6,1018.5,462.0,Leipzig,leipzig,51.3397,12.3731,2024-01-19
2024-01-20,-1.9,-5.1,1.6,0.0,70.0,,3.3888888888888884,38.2,1029.3,467.0,Leipzig,leipzig,51.3397,12.3731,2024-01-20
2024-01-21,0.6,-5.2,4.5,0.0,60.0,,3.6944444444444446,43.9,1026.7,112.0,Leipzig,leipzig,51.3397,12.3731,2024-01-21
2024-01-22,7.7,4.0,10.4,1.4,30.0,,5.0,52.2,1013.7,0.0,Leipzig,leipzig,51.3397,12.3731,2024-01-22
2024-01-23,6.5,4.8,8.7,3.7,0.0,,4.0,49.7,1021.6,46.0,Leipzig,leipzig,51.3397,12.3731,2024-01-23
2024-01-24,10.6,6.5,13.7,0.0,0.0,,6.499999999999999,63.7,1016.1,161.0,Leipzig,leipzig,51.3397,12.3731,2024-01-24
2024-01-25,7.5,2.2,9.5,0.0,0.0,,4.0,46.8,1025.3,142.0,Leipzig,leipzig,51.3397,12.3731,2024-01-25
2024-01-26,7.0,2.6,11.6,4.0,0.0,,3.3888888888888884,58.3,1023.5,13.0,Leipzig,leipzig,51.3397,12.3731,2024-01-26
2024-01-27,5.0,0.7,8.8,0.0,0.0,,2.888888888888889,33.5,1034.5,445.0,Leipzig,leipzig,51.3397,12.3731,2024-01-27
2024-01-28,2.7,-0.8,9.7,0.0,0.0,,1.8888888888888888,20.5,1035.1,519.0,Leipzig,leipzig,51.3397,12.3731,2024-01-28
2024-01-29,6.4,0.6,13.1,0.0,0.0,,2.611111111111111,28.8,1030.5,432.0,Leipzig,leipzig,51.3397,12.3731,2024-01-29
2024-01-30,7.9,4.1,12.7,0.0,0.0,,2.888888888888889,29.2,1029.8,171.0,Leipzig,leipzig,51.3397,12.3731,2024-01-30
2024-01-31,6.9,3.9,8.5,2.8,0.0,,2.305555555555556,31.3,1031.0,0.0,Leipzig,leipzig,51.3397,12.3731,2024-01-31
2024-02-01,7.0,4.4,10.4,0.1,0.0,,3.5,34.9,1026.5,267.0,Leipzig,leipzig,51.3397,12.3731,2024-02-01
2024-02-02,6.9,4.0,9.4,0.2,0.0,,3.6944444444444446,43.6,1026.0,0.0,Leipzig,leipzig,51.3397,12.3731,2024-02-02
2024-02-03,10.0,8.9,11.4,5.2,0.0,,4.611111111111112,50.8,1021.8,0.0,Leipzig,leipzig,51.3397,12.3731,2024-02-03
2024-02-04,9.6,8.8,10.8,13.3,0.0,,3.8055555555555554,57.2,1017.7,0.0,Leipzig,leipzig,51.3397,12.3731,2024-02-04
2024-02-05,11.4,9.2,13.5,0.0,0.0,,6.111111111111111,58.3,1013.9,173.0,Leipzig,leipzig,51.3397,12.3731,2024-02-05
2024-02-06,10.4,8.9,11.6,1.3,0.0,,6.111111111111111,65.5,1009.3,16.0,Leipzig,leipzig,51.3397,12.3731,2024-02-06
2024-02-07,5.5,2.0,11.6,12.1,0.0,,3.8055555555555554,54.0,1004.2,0.0,Leipzig,leipzig,51.3397,12.3731,2024-02-07
2024-02-08,2.7,-0.2,5.5,11.0,0.0,,1.3055555555555556,20.9,1001.3,13.0,Leipzig,leipzig,51.3397,12.3731,2024-02-08
2024-02-09,9.9,3.4,14.7,3.3,0.0,,2.694444444444444,33.8,991.3,64.0,Leipzig,leipzig,51.3397,12.3731,2024-02-09
2024-02-10,11.3,8.7,15.6,0.0,0.0,,1.8888888888888888,22.3,990.3,291.0,Leipzig,leipzig,51.3397,12.3731,2024-02-10
2024-02-11,8.7,7.8,9.3,7.0,0.0,,2.0,37.4,990.9,0.0,Leipzig,leipzig,51.3397,12.3731,2024-02-11
2024-02-12,8.2,4.9,10.4,0.4,0.0,,2.5,43.6,1002.8,29.0,Leipzig,leipzig,51.3397,12.3731,2024-02-12
2024-02-13,6.1,3.4,9.7,0.0,0.0,,2.611111111111111,35.3,1018.1,491.0,Leipzig,leipzig,51.3397,12.3731,2024-02-13
2024-02-14,8.7,4.3,12.1,2.5,0.0,,3.3888888888888884,33.5,1019.1,36.0,Leipzig,leipzig,51.3397,12.3731,2024-02-14
2024-02-15,11.9,9.3,16.3,0.0,0.0,,2.611111111111111,23.4,1018.4,46.0,Leipzig,leipzig,51.3397,12.3731,2024-02-15
2024-02-16,12.8,7.0,17.1,12.9,0.0,,2.5,29.9,1015.8,121.0,Leipzig,leipzig,51.3397,12.3731,2024-02-16
2024-02-17,9.8,2.2,12.6,0.0,0.0,,2.111111111111111,25.2,1028.5,111.0,Leipzig,leipzig,51.3397,12.3731,2024-02-17
2024-02-18,7.7,1.1,13.6,7.8,0.0,,2.111111111111111,33.5,1028.5,165.0,Leipzig,leipzig,51.3397,12.3731,2024-02-18
2024-02-19,9.2,7.4,10.9,1.4,0.0,,3.888888888888889,51.5,1021.3,7.0,Leipzig,leipzig,51.3397,12.3731,2024-02-19
2024-02-20,9.0,7.3,10.4,0.8,0.0,,3.194444444444444,37.1,1024.5,72.0,Leipzig,leipzig,51.3397,12.3731,2024-02-20
2024-02-21,9.8,7.8,12.6,3.0,0.0,,3.3055555555555554,37.1,1016.8,85.0,Leipzig,leipzig,51.3397,12.3731,2024-02-21
2024-02-22,11.4,8.6,13.4,2.6,0.0,,4.111111111111112,45.0,995.2,17.0,Leipzig,leipzig,51.3397,12.3731,2024-02-22
2024-02-23,8.2,2.6,13.3,0.0,0.0,,3.6944444444444446,48.2,996.6,19.0,Leipzig,leipzig,51.3397,12.3731,2024-02-23
2024-02-24,6.4,1.0,11.3,0.0,0.0,,2.8055555555555554,36.0,1003.7,283.0,Leipzig,leipzig,51.3397,12.3731,2024-02-24
2024-02-25,6.5,1.1,12.6,0.0,0.0,,2.388888888888889,31.0,1006.1,409.0,Leipzig,leipzig,51.3397,12.3731,2024-02-25
2024-02-26,6.8,0.4,11.8,0.0,0.0,,2.0,24.1,1005.5,211.0,Leipzig,leipzig,51.3397,12.3731,2024-02-26
2024-02-27,5.4,4.4,7.0,0.0,0.0,,2.111111111111111,22.0,1015.7,0.0,Leipzig,leipzig,51.3397,12.3731,2024-02-27
2024-02-28,4.4,-0.4,9.3,0.0,0.0,,1.611111111111111,19.4,1021.6,392.0,Leipzig,leipzig,51.3397,12.3731,2024-02-28
2024-02-29,5.3,-0.9,11.7,0.0,0.0,,2.0,24.8,1016.0,597.0,Leipzig,leipzig,51.3397,12.3731,2024-02-29
2024-03-01,5.7,0.3,11.0,0.2,0.0,,1.1944444444444444,18.0,1007.5,101.0,Leipzig,leipzig,51.3397,12.3731,2024-03-01
2024-03-02,9.5,5.6,15.2,0.0,0.0,,1.8888888888888888,22.7,1006.5,318.0,Leipzig,leipzig,51.3397,12.3731,2024-03-02
2024-03-03,9.1,3.3,16.0,0.0,0.0,,1.611111111111111,22.3,1003.9,571.0,Leipzig,leipzig,51.3397,12.3731,2024-03-03
2024-03-04,5.3,0.5,8.7,0.0,0.0,,1.0,13.7,1009.5,0.0,Leipzig,leipzig,51.3397,12.3731,2024-03-04
2024-03-05,6.5,4.7,8.0,6.5,0.0,,1.3055555555555556,19.4,1015.4,0.0,Leipzig,leipzig,51.3397,12.3731,2024-03-05
2024-03-06,5.2,0.7,9.3,0.1,0.0,,1.8888888888888888,24.5,1023.3,568.0,Leipzig,leipzig,51.3397,12.3731,2024-03-06
2024-03-07,4.9,-0.4,7.6,0.0,0.0,,2.111111111111111,31.3,1025.0,383.0,Leipzig,leipzig,51.3397,12.3731,2024-03-07
2024-03-08,4.2,-1.4,10.4,0.0,0.0,,1.8888888888888888,31.3,1018.2,620.0,Leipzig,leipzig,51.3397,12.3731,2024-03-08
2024-03-09,6.1,0.3,13.2,0.0,0.0,,2.0,26.6,1007.5,497.0,Leipzig,leipzig,51.3397,12.3731,2024-03-09
2024-03-10,7.4,2.3,13.9,0.0,0.0,,2.0,36.4,1000.9,182.0,Leipzig,leipzig,51.3397,12.3731,2024-03-10
2024-03-11,9.5,4.4,15.3,0.0,0.0,,2.1944444444444446,41.0,1004.5,427.0,Leipzig,leipzig,51.3397,12.3731,2024-03-11
2024-03-12,8.6,2.6,13.4,0.0,0.0,,2.0,30.2,1014.4,320.0,Leipzig,leipzig,51.3397,12.3731,2024-03-12
2024-03-13,9.8,4.4,13.7,0.4,0.0,,2.1944444444444446,28.4,1017.0,410.0,Leipzig,leipzig,51.3397,12.3731,2024-03-13
2024-03-14,11.5,9.2,15.1,0.0,0.0,,2.0,22.0,1015.1,122.0,Leipzig,leipzig,51.3397,12.3731,2024-03-14
2024-03-15,13.3,8.6,19.6,0.0,0.0,,3.1111111111111107,37.1,1010.7,294.0,Leipzig,leipzig,51.3397,12.3731,2024-03-15
2024-03-16,10.1,4.4,15.5,1.3,0.0,,3.194444444444444,44.3,1016.3,152.0,Leipzig,leipzig,51.3397,12.3731,2024-03-16
2024-03-17,5.9,1.4,11.6,0.0,0.0,,1.611111111111111,21.6,1023.9,518.0,Leipzig,leipzig,51.3397,12.3731,2024-03-17
2024-03-18,5.0,0.3,10.4,0.0,0.0,,1.8055555555555556,26.3,1020.0,510.0,Leipzig,leipzig,51.3397,12.3731,2024-03-18
2024-03-19,5.8,-0.7,13.2,0.0,0.0,,1.3055555555555556,19.4,1021.6,620.0,Leipzig,leipzig,51.3397,12.3731,2024-03-19
2024-03-20,9.6,1.5,18.0,0.0,0.0,,1.3055555555555556,16.2,1020.6,502.0,Leipzig,leipzig,51.3397,12.3731,2024-03-20
2024-03-21,10.5,6.4,14.1,1.5,0.0,,2.1944444444444446,41.0,1020.7,69.0,Leipzig,leipzig,51.3397,12.3731,2024-03-21
2024-03-22,11.3,5.8,17.2,1.1,0.0,,2.5,36.7,1016.1,23.0,Leipzig,leipzig,51.3397,12.3731,2024-03-22
2024-03-23,6.8,2.7,10.6,8.2,0.0,,2.8055555555555554,55.1,1007.2,198.0,Leipzig,leipzig,51.3397,12.3731,2024-03-23
2024-03-24,6.1,2.8,10.1,5.2,0.0,,4.111111111111112,43.9,1002.9,129.0,Leipzig,leipzig,51.3397,12.3731,2024-03-24
2024-03-25,6.4,0.5,11.1,0.1,0.0,,3.0,44.6,1005.5,200.0,Leipzig,leipzig,51.3397,12.3731,2024-03-25
2024-03-26,7.1,0.1,15.7,0.0,0.0,,2.0,29.9,998.1,551.0,Leipzig,leipzig,51.3397,12.3731,2024-03-26
2024-03-27,10.6,1.7,19.1,0.8,0.0,,1.611111111111111,27.7,987.6,355.0,Leipzig,leipzig,51.3397,12.3731,2024-03-27
2024-03-28,10.0,6.5,14.4,0.1,0.0,,4.0,50.0,991.2,286.0,Leipzig,leipzig,51.3397,12.3731,2024-03-28
2024-03-29,10.8,6.7,15.1,0.2,0.0,,2.694444444444444,43.2,1000.7,33.0,Leipzig,leipzig,51.3397,12.3731,2024-03-29
2024-03-30,15.9,6.6,24.7,0.0,0.0,,1.5,25.2,999.1,261.0,Leipzig,leipzig,51.3397,12.3731,2024-03-30
2024-03-31,14.1,9.9,19.2,0.0,0.0,,1.5,20.2,998.5,381.0,Leipzig,leipzig,51.3397,12.3731,2024-03-31
2024-01-01,7.1,3.6,8.5,3.0,0.0,,6.305555555555555,49.3,1001.1,18.0,Bremen,bremen,53.0793,8.8017,2024-01-01
2024-01-02,7.0,3.3,11.3,27.5,0.0,,4.694444444444444,47.5,991.8,0.0,Bremen,bremen,53.0793,8.8017,2024-01-02
2024-01-03,8.9,6.8,10.7,4.9,0.0,,8.5,73.4,985.3,18.0,Bremen,bremen,53.0793,8.8017,2024-01-03
2024-01-04,2.9,0.4,6.9,0.6,0.0,,5.111111111111111,51.8,1000.2,0.0,Bremen,bremen,53.0793,8.8017,2024-01-04
2024-01-05,2.0,1.3,2.8,8.2,0.0,,5.194444444444444,40.0,1001.3,0.0,Bremen,bremen,53.0793,8.8017,2024-01-05
2024-01-06,0.2,-1.3,1.8,1.6,0.0,,5.611111111111111,38.9,1010.6,0.0,Bremen,bremen,53.0793,8.8017,2024-01-06
2024-01-07,-1.7,-3.3,0.1,0.0,10.0,,5.5,42.1,1026.0,300.0,Bremen,bremen,53.0793,8.8017,2024-01-07
2024-01-08,-1.8,-4.1,-0.4,0.0,10.0,,5.805555555555555,48.2,1034.6,258.0,Bremen,bremen,53.0793,8.8017,2024-01-08
2024-01-09,-4.3,-6.9,-1.3,0.0,10.0,,3.6944444444444446,27.7,1037.4,444.0,Bremen,bremen,53.0793,8.8017,2024-01-09
2024-01-10,-4.7,-6.6,-1.8,0.0,0.0,,3.5,25.9,1033.7,444.0,Bremen,bremen,53.0793,8.8017,2024-01-10
2024-01-11,-2.6,-6.6,1.0,0.0,0.0,,2.0,18.4,1033.0,0.0,Bremen,bremen,53.0793,8.8017,2024-01-11
2024-01-12,1.3,-0.9,3.2,0.0,0.0,,3.5,31.0,1029.7,0.0,Bremen,bremen,53.0793,8.8017,2024-01-12
2024-01-13,3.3,2.2,4.8,4.1,0.0,,7.0,57.2,1017.2,0.0,Bremen,bremen,53.0793,8.8017,2024-01-13
2024-01-14,2.8,0.9,4.4,5.2,0.0,,7.0,57.2,1003.9,78.0,Bremen,bremen,53.0793,8.8017,2024-01-14
2024-01-15,1.1,-0.2,2.0,6.7,0.0,,7.611111111111111,53.6,996.6,6.0,Bremen,bremen,53.0793,8.8017,2024-01-15
2024-01-16,-0.4,-1.9,0.9,0.1,40.0,,5.305555555555556,38.9,1004.4,42.0,Bremen,bremen,53.0793,8.8017,2024-01-16
2024-01-17,-1.6,-4.7,-0.7,0.0,40.0,,3.194444444444444,35.3,993.3,18.0,Bremen,bremen,53.0793,8.8017,2024-01-17
2024-01-18,-2.8,-7.3,1.2,0.0,40.0,,2.8055555555555554,29.5,999.3,402.0,Bremen,bremen,53.0793,8.8017,2024-01-18
2024-01-19,0.8,-1.6,2.9,0.1,40.0,,6.888888888888889,52.6,1015.2,444.0,Bremen,bremen,53.0793,8.8017,2024-01-19
2024-01-20,0.7,-0.6,2.3,0.0,30.0,,6.0,46.8,1024.8,348.0,Bremen,bremen,53.0793,8.8017,2024-01-20
2024-01-21,3.1,0.0,6.8,0.9,30.0,,6.194444444444445,59.4,1018.2,12.0,Bremen,bremen,53.0793,8.8017,2024-01-21
2024-01-22,8.7,6.5,11.2,2.7,0.0,,9.694444444444445,70.9,1004.7,24.0,Bremen,bremen,53.0793,8.8017,2024-01-22
2024-01-23,7.0,5.7,10.4,4.7,0.0,,8.61111111111111,64.1,1016.2,0.0,Bremen,bremen,53.0793,8.8017,2024-01-23
2024-01-24,9.9,6.7,12.7,2.3,0.0,,12.999999999999998,91.4,1012.6,0.0,Bremen,bremen,53.0793,8.8017,2024-01-24
2024-01-25,6.2,4.0,7.6,0.0,0.0,,5.5,52.6,1024.9,168.0,Bremen,bremen,53.0793,8.8017,2024-01-25
2024-01-26,7.6,3.9,10.9,4.6,0.0,,7.194444444444444,81.4,1021.0,6.0,Bremen,bremen,53.0793,8.8017,2024-01-26
2024-01-27,3.7,0.0,7.8,0.0,0.0,,4.0,38.9,1033.3,450.0,Bremen,bremen,53.0793,8.8017,2024-01-27
2024-01-28,3.0,-1.6,7.7,0.0,0.0,,2.888888888888889,27.0,1030.3,492.0,Bremen,bremen,53.0793,8.8017,2024-01-28
2024-01-29,5.7,1.4,10.9,0.0,0.0,,2.5,25.9,1026.3,378.0,Bremen,bremen,53.0793,8.8017,2024-01-29
2024-01-30,6.9,2.4,11.0,0.1,0.0,,4.388888888888889,51.1,1026.1,12.0,Bremen,bremen,53.0793,8.8017,2024-01-30
2024-01-31,5.4,3.7,6.7,1.6,0.0,,6.388888888888888,59.4,1028.8,0.0,Bremen,bremen,53.0793,8.8017,2024-01-31
2024-02-01,5.6,2.8,8.2,0.0,0.0,,6.388888888888888,47.5,1025.5,402.0,Bremen,bremen,53.0793,8.8017,2024-02-01
2024-02-02,7.0,4.6,10.1,0.2,0.0,,7.111111111111112,50.0,1023.2,0.0,Bremen,bremen,53.0793,8.8017,2024-02-02
2024-02-03,9.7,6.4,11.3,1.6,0.0,,7.888888888888888,58.0,1019.9,0.0,Bremen,bremen,53.0793,8.8017,2024-02-03
2024-02-04,7.7,5.6,10.4,7.4,0.0,,7.805555555555555,64.1,1015.9,0.0,Bremen,bremen,53.0793,8.8017,2024-02-04
2024-02-05,9.5,8.4,10.4,0.0,0.0,,11.0,70.9,1012.0,0.0,Bremen,bremen,53.0793,8.8017,2024-02-05
2024-02-06,9.4,4.7,11.5,14.6,0.0,,10.0,70.9,1003.2,0.0,Bremen,bremen,53.0793,8.8017,2024-02-06
2024-02-07,3.7,-1.2,6.2,0.0,0.0,,4.388888888888889,44.3,1003.3,192.0,Bremen,bremen,53.0793,8.8017,2024-02-07
2024-02-08,0.9,-1.8,4.2,8.1,0.0,,2.305555555555556,39.6,1000.1,6.0,Bremen,bremen,53.0793,8.8017,2024-02-08
2024-02-09,4.9,1.2,9.7,7.0,0.0,,4.305555555555555,44.3,987.4,0.0,Bremen,bremen,53.0793,8.8017,2024-02-09
2024-02-10,9.2,6.6,12.1,0.0,0.0,,3.0,33.5,989.0,192.0,Bremen,bremen,53.0793,8.8017,2024-02-10
2024-02-11,7.1,6.4,8.1,6.4,0.0,,3.3055555555555554,31.0,991.1,0.0,Bremen,bremen,53.0793,8.8017,2024-02-11
2024-02-12,6.8,4.0,9.5,0.6,0.0,,3.611111111111111,49.3,1002.1,108.0,Bremen,bremen,53.0793,8.8017,2024-02-12
2024-02-13,5.7,3.2,8.7,5.9,0.0,,4.5,40.7,1014.8,66.0,Bremen,bremen,53.0793,8.8017,2024-02-13
2024-02-14,9.2,5.9,11.6,2.3,0.0,,4.694444444444444,35.3,1013.8,0.0,Bremen,bremen,53.0793,8.8017,2024-02-14
2024-02-15,11.9,11.0,12.7,1.1,0.0,,3.194444444444444,32.8,1014.1,0.0,Bremen,bremen,53.0793,8.8017,2024-02-15
2024-02-16,11.5,9.6,14.6,0.2,0.0,,4.611111111111112,41.4,1012.4,6.0,Bremen,bremen,53.0793,8.8017,2024-02-16
2024-02-17,7.6,4.0,9.8,0.0,0.0,,4.5,43.2,1028.7,198.0,Bremen,bremen,53.0793,8.8017,2024-02-17
2024-02-18,7.8,4.7,9.7,14.3,0.0,,4.194444444444445,45.7,1023.6,0.0,Bremen,bremen,53.0793,8.8017,2024-02-18
2024-02-19,8.4,6.4,11.0,4.0,0.0,,6.499999999999999,50.8,1021.6,42.0,Bremen,bremen,53.0793,8.8017,2024-02-19
2024-02-20,8.0,5.3,9.7,0.7,0.0,,5.694444444444445,41.4,1023.3,30.0,Bremen,bremen,53.0793,8.8017,2024-02-20
2024-02-21,8.8,7.3,10.3,5.2,0.0,,6.388888888888888,43.9,1011.8,0.0,Bremen,bremen,53.0793,8.8017,2024-02-21
2024-02-22,10.2,7.4,12.3,0.8,0.0,,6.305555555555555,95.8,988.0,84.0,Bremen,bremen,53.0793,8.8017,2024-02-22
2024-02-23,6.5,4.3,8.9,0.3,0.0,,7.694444444444444,81.0,990.7,156.0,Bremen,bremen,53.0793,8.8017,2024-02-23
2024-02-24,5.1,2.3,9.0,1.2,0.0,,3.888888888888889,46.4,999.1,156.0,Bremen,bremen,53.0793,8.8017,2024-02-24
2024-02-25,5.1,2.1,8.7,0.2,0.0,,3.5,40.0,1002.2,72.0,Bremen,bremen,53.0793,8.8017,2024-02-25
2024-02-26,3.9,1.0,7.4,0.0,0.0,,4.5,40.0,1008.1,48.0,Bremen,bremen,53.0793,8.8017,2024-02-26
2024-02-27,3.5,1.1,5.8,0.0,0.0,,2.5,25.9,1018.5,18.0,Bremen,bremen,53.0793,8.8017,2024-02-27
2024-02-28,2.8,-1.0,6.4,0.0,0.0,,2.694444444444444,26.6,1020.3,0.0,Bremen,bremen,53.0793,8.8017,2024-02-28
2024-02-29,7.4,2.4,12.2,0.0,0.0,,4.694444444444444,37.1,1011.0,228.0,Bremen,bremen,53.0793,8.8017,2024-02-29
2024-03-01,7.3,3.1,11.1,0.0,0.0,,3.888888888888889,33.8,1003.7,144.0,Bremen,bremen,53.0793,8.8017,2024-03-01
2024-03-02,9.2,5.4,13.9,0.0,0.0,,4.0,30.2,1003.3,486.0,Bremen,bremen,53.0793,8.8017,2024-03-02
2024-03-03,9.2,3.9,14.0,0.0,0.0,,3.8055555555555554,27.7,1003.7,504.0,Bremen,bremen,53.0793,8.8017,2024-03-03
2024-03-04,8.4,4.5,11.7,2.7,0.0,,2.0,20.5,1010.1,42.0,Bremen,bremen,53.0793,8.8017,2024-03-04
2024-03-05,5.7,3.8,8.1,2.7,0.0,,4.388888888888889,36.4,1016.0,0.0,Bremen,bremen,53.0793,8.8017,2024-03-05
2024-03-06,5.0,1.5,9.0,0.0,0.0,,3.8055555555555554,26.6,1024.2,90.0,Bremen,bremen,53.0793,8.8017,2024-03-06
2024-03-07,2.9,0.3,5.4,0.0,0.0,,3.888888888888889,31.0,1026.2,30.0,Bremen,bremen,53.0793,8.8017,2024-03-07
2024-03-08,4.0,-0.8,8.9,0.0,0.0,,5.694444444444445,44.3,1017.4,624.0,Bremen,bremen,53.0793,8.8017,2024-03-08
2024-03-09,5.1,1.2,9.4,0.0,0.0,,5.305555555555556,44.3,1006.6,612.0,Bremen,bremen,53.0793,8.8017,2024-03-09
2024-03-10,7.2,2.6,11.8,0.0,0.0,,5.805555555555555,46.4,1001.6,246.0,Bremen,bremen,53.0793,8.8017,2024-03-10
2024-03-11,8.7,5.9,11.3,0.0,0.0,,4.111111111111112,36.4,1003.0,12.0,Bremen,bremen,53.0793,8.8017,2024-03-11
2024-03-12,7.5,5.0,10.6,0.0,0.0,,2.694444444444444,29.5,1012.6,24.0,Bremen,bremen,53.0793,8.8017,2024-03-12
2024-03-13,7.9,2.3,10.9,0.1,0.0,,3.1111111111111107,33.5,1014.2,18.0,Bremen,bremen,53.0793,8.8017,2024-03-13
2024-03-14,12.7,10.3,17.3,0.0,0.0,,4.305555555555555,42.1,1011.3,426.0,Bremen,bremen,53.0793,8.8017,2024-03-14
2024-03-15,12.4,9.8,16.4,7.2,0.0,,4.5,45.7,1006.6,90.0,Bremen,bremen,53.0793,8.8017,2024-03-15
2024-03-16,7.9,1.3,11.4,0.1,0.0,,5.888888888888888,52.6,1015.7,258.0,Bremen,bremen,53.0793,8.8017,2024-03-16
2024-03-17,6.1,0.3,10.6,0.0,0.0,,2.8055555555555554,37.1,1022.7,348.0,Bremen,bremen,53.0793,8.8017,2024-03-17
2024-03-18,7.4,4.8,9.8,0.2,0.0,,4.611111111111112,39.6,1017.6,6.0,Bremen,bremen,53.0793,8.8017,2024-03-18
2024-03-19,9.7,4.9,15.0,0.2,0.0,,2.888888888888889,23.4,1018.7,72.0,Bremen,bremen,53.0793,8.8017,2024-03-19
2024-03-20,12.2,7.8,16.4,1.3,0.0,,1.3055555555555556,16.6,1018.8,156.0,Bremen,bremen,53.0793,8.8017,2024-03-20
2024-03-21,9.2,6.6,11.5,0.0,0.0,,4.805555555555555,50.0,1020.8,66.0,Bremen,bremen,53.0793,8.8017,2024-03-21
2024-03-22,9.4,5.8,11.2,2.0,0.0,,5.0,51.1,1013.9,0.0,Bremen,bremen,53.0793,8.8017,2024-03-22
2024-03-23,5.6,3.3,9.5,2.0,0.0,,4.888888888888889,68.4,1005.5,372.0,Bremen,bremen,53.0793,8.8017,2024-03-23
2024-03-24,5.4,3.1,7.8,14.2,0.0,,6.805555555555555,56.2,998.7,18.0,Bremen,bremen,53.0793,8.8017,2024-03-24
2024-03-25,6.6,2.4,10.6,0.0,0.0,,3.611111111111111,40.0,1004.5,228.0,Bremen,bremen,53.0793,8.8017,2024-03-25
2024-03-26,7.3,2.3,10.7,0.0,0.0,,4.888888888888889,42.1,995.4,252.0,Bremen,bremen,53.0793,8.8017,2024-03-26
2024-03-27,10.1,4.2,16.2,11.4,0.0,,3.0,30.2,987.2,390.0,Bremen,bremen,53.0793,8.8017,2024-03-27
2024-03-28,7.8,5.7,12.3,2.8,0.0,,4.305555555555555,66.6,987.4,144.0,Bremen,bremen,53.0793,8.8017,2024-03-28
2024-03-29,10.0,6.5,14.5,0.1,0.0,,4.5,40.7,995.0,78.0,Bremen,bremen,53.0793,8.8017,2024-03-29
2024-03-30,12.7,7.4,19.5,0.0,0.0,,3.3055555555555554,27.0,997.8,132.0,Bremen,bremen,53.0793,8.8017,2024-03-30
2024-03-31,10.5,7.6,13.9,1.2,0.0,,2.611111111111111,31.3,999.2,138.0,Bremen,bremen,53.0793,8.8017,2024-03-31
2024-01-01,7.7,3.3,10.7,0.6,0.0,,5.694444444444445,52.6,1008.3,144.0,Dresden,dresden,51.0504,13.7373,2024-01-01
2024-01-02,6.4,3.0,10.9,10.3,0.0,,6.499999999999999,50.0,1002.4,0.0,Dresden,dresden,51.0504,13.7373,2024-01-02
2024-01-03,11.8,9.8,13.5,0.6,0.0,,8.416666666666666,60.5,994.2,72.0,Dresden,dresden,51.0504,13.7373,2024-01-03
2024-01-04,7.5,2.3,10.7,4.1,0.0,,6.75,62.3,999.6,0.0,Dresden,dresden,51.0504,13.7373,2024-01-04
