date,temperature,temp_min,temp_max,precipitation,snow,wdir,wind_speed,wpgt,pressure,tsun,city,city_key,lat,lon,datetime
2024-01-05,7.8,6.6,9.5,1.5,0.0,,6.777777777777777,55.1,999.6,0.0,Gelsenkirchen,gelsenkirchen,51.5177,7.0857,2024-01-05
2024-01-06,3.8,1.9,6.8,0.6,0.0,,3.222222222222222,22.3,1008.8,0.0,Gelsenkirchen,gelsenkirchen,51.5177,7.0857,2024-01-06
2024-01-07,0.1,-1.8,2.0,0.0,0.0,,5.416666666666667,43.9,1022.5,0.0,Gelsenkirchen,gelsenkirchen,51.5177,7.0857,2024-01-07
2024-01-08,-2.4,-4.8,-1.2,0.0,0.0,,6.361111111111111,48.2,1031.0,306.0,Gelsenkirchen,gelsenkirchen,51.5177,7.0857,2024-01-08
2024-01-01,8.0,6.4,9.4,11.7,0.0,,6.388888888888888,59.8,1004.6,18.0,Mönchengladbach,mönchengladbach,51.1805,6.4428,2024-01-01
2024-01-02,10.8,7.1,12.8,8.0,0.0,,7.305555555555555,72.0,993.4,0.0,Mönchengladbach,mönchengladbach,51.1805,6.4428,2024-01-02
2024-01-03,10.3,8.5,12.0,15.0,0.0,,7.305555555555555,72.0,991.8,18.0,Mönchengladbach,mönchengladbach,51.1805,6.4428,2024-01-03
2024-01-04,8.4,7.1,10.1,3.8,0.0,,4.0,42.5,1002.1,24.0,Mönchengladbach,mönchengladbach,51.1805,6.4428,2024-01-04
2024-01-05,7.8,6.6,9.3,1.4,0.0,,5.805555555555555,56.5,999.6,0.0,Mönchengladbach,mönchengladbach,51.1805,6.4428,2024-01-05
2024-01-06,4.2,1.7,7.2,0.0,0.0,,3.194444444444444,26.6,1009.2,0.0,Mönchengladbach,mönchengladbach,51.1805,6.4428,2024-01-06
2024-01-07,0.7,-1.6,2.2,0.0,0.0,,4.888888888888889,41.8,1022.3,0.0,Mönchengladbach,mönchengladbach,51.1805,6.4428,2024-01-07
2024-01-08,-1.8,-4.1,-0.6,0.0,0.0,,5.694444444444445,44.3,1030.3,258.0,Mönchengladbach,mönchengladbach,51.1805,6.4428,2024-01-08
2024-01-01,7.3,4.4,8.5,2.2,0.0,,4.388888888888889,38.2,1004.1,0.0,Braunschweig,braunschweig,52.2689,10.5268,2024-01-01
2024-01-02,7.2,4.5,10.6,17.3,0.0,,3.6944444444444446,35.6,995.2,0.0,Braunschweig,braunschweig,52.2689,10.5268,2024-01-02
2024-01-03,10.3,8.3,11.8,4.4,0.0,,6.305555555555555,61.6,988.5,6.0,Braunschweig,braunschweig,52.2689,10.5268,2024-01-03
2024-01-04,4.9,2.5,8.7,2.2,0.0,,4.611111111111112,54.4,1000.0,0.0,Braunschweig,braunschweig,52.2689,10.5268,2024-01-04
2024-01-05,3.9,2.3,5.3,1.3,0.0,,3.194444444444444,28.1,1002.4,0.0,Braunschweig,braunschweig,52.2689,10.5268,2024-01-05
2024-01-06,2.2,-0.3,4.2,1.1,0.0,,3.888888888888889,32.4,1009.9,0.0,Braunschweig,braunschweig,52.2689,10.5268,2024-01-06
2024-01-07,-1.2,-2.0,-0.3,0.1,10.0,,4.694444444444444,45.0,1024.3,0.0,Braunschweig,braunschweig,52.2689,10.5268,2024-01-07
2024-01-08,-3.8,-6.9,-1.4,0.0,10.0,,5.0,45.0,1033.6,426.0,Braunschweig,braunschweig,52.2689,10.5268,2024-01-08
2024-01-01,6.9,4.8,8.4,0.5,0.0,,5.916666666666667,,1008.5,132.0,Chemnitz,chemnitz,50.8278,12.9214,2024-01-01
2024-01-02,7.1,4.7,9.4,12.7,0.0,,6.333333333333333,,1002.0,0.0,Chemnitz,chemnitz,50.8278,12.9214,2024-01-02
2024-01-03,9.9,8.5,10.8,5.1,0.0,,7.944444444444445,,994.5,54.0,Chemnitz,chemnitz,50.8278,12.9214,2024-01-03
2024-01-04,6.8,3.6,8.2,9.9,0.0,,6.25,,1000.3,0.0,Chemnitz,chemnitz,50.8278,12.9214,2024-01-04
2024-01-05,6.6,4.1,10.2,0.3,0.0,,3.3888888888888884,,1005.0,90.0,Chemnitz,chemnitz,50.8278,12.9214,2024-01-05
2024-01-06,4.3,1.4,7.2,0.0,0.0,,2.5277777777777777,,1008.8,60.0,Chemnitz,chemnitz,50.8278,12.9214,2024-01-06
2024-01-07,-1.8,-3.0,0.9,0.0,0.0,,4.75,,1020.5,12.0,Chemnitz,chemnitz,50.8278,12.9214,2024-01-07
2024-01-08,-5.7,-7.8,-3.1,0.0,0.0,,4.055555555555555,,1030.8,192.0,Chemnitz,chemnitz,50.8278,12.9214,2024-01-08
2024-01-01,6.7,6.0,7.5,2.2,0.0,,4.305555555555555,37.4,1000.0,9.0,Kiel,kiel,54.3233,10.1394,2024-01-01
2024-01-02,4.8,4.0,6.2,20.2,0.0,,4.888888888888889,47.2,994.8,0.0,Kiel,kiel,54.3233,10.1394,2024-01-02
2024-01-03,6.8,3.8,8.8,13.5,0.0,,7.0,63.7,982.2,0.0,Kiel,kiel,54.3233,10.1394,2024-01-03
2024-01-04,0.5,-0.9,3.8,0.4,0.0,,5.694444444444445,61.2,999.6,0.0,Kiel,kiel,54.3233,10.1394,2024-01-04
2024-01-05,-0.3,-1.1,0.4,1.7,0.0,,7.0,56.9,1006.1,0.0,Kiel,kiel,54.3233,10.1394,2024-01-05
2024-01-06,0.9,0.2,1.4,0.1,20.0,,8.5,52.2,1014.4,0.0,Kiel,kiel,54.3233,10.1394,2024-01-06
2024-01-07,-1.3,-3.0,0.7,0.0,10.0,,7.0,49.3,1028.1,188.0,Kiel,kiel,54.3233,10.1394,2024-01-07
2024-01-08,-0.4,-1.8,0.3,0.0,0.0,,7.111111111111112,48.6,1037.1,69.0,Kiel,kiel,54.3233,10.1394,2024-01-08
2024-01-01,8.7,8.0,9.3,9.5,0.0,,8.277777777777779,57.4,1005.3,117.0,Aachen,aachen,50.7753,6.0839,2024-01-01
2024-01-02,11.0,8.5,11.9,11.4,0.0,,9.555555555555555,68.5,994.1,0.0,Aachen,aachen,50.7753,6.0839,2024-01-02
2024-01-03,10.4,9.5,11.0,13.1,0.0,,8.63888888888889,64.8,993.3,63.0,Aachen,aachen,50.7753,6.0839,2024-01-03
2024-01-04,8.8,8.2,9.4,4.2,0.0,,5.0,42.6,1002.8,60.0,Aachen,aachen,50.7753,6.0839,2024-01-04
2024-01-05,8.6,7.2,9.3,2.1,0.0,,6.833333333333334,53.7,1000.0,60.0,Aachen,aachen,50.7753,6.0839,2024-01-05
2024-01-06,4.9,2.0,7.1,0.0,0.0,,3.0555555555555554,25.9,1009.9,0.0,Aachen,aachen,50.7753,6.0839,2024-01-06
2024-01-07,0.6,-1.4,1.9,0.0,0.0,,5.222222222222222,35.2,1021.7,6.0,Aachen,aachen,50.7753,6.0839,2024-01-07
2024-01-08,-2.7,-4.4,-1.8,0.0,0.0,,6.305555555555555,37.0,1029.5,71.0,Aachen,aachen,50.7753,6.0839,2024-01-08
2024-01-01,7.4,3.8,9.8,0.5,0.0,,4.694444444444444,45.7,1006.9,36.0,Halle,halle,51.4826,11.9692,2024-01-01
2024-01-02,7.4,3.6,11.0,9.5,0.0,,3.8055555555555554,43.6,999.7,0.0,Halle,halle,51.4826,11.9692,2024-01-02
2024-01-03,10.8,8.9,13.1,0.8,0.0,,6.305555555555555,69.1,992.3,54.0,Halle,halle,51.4826,11.9692,2024-01-03
2024-01-04,6.8,2.4,9.7,1.0,0.0,,5.0,50.0,999.7,0.0,Halle,halle,51.4826,11.9692,2024-01-04
2024-01-05,6.0,2.5,10.4,0.0,0.0,,2.5,28.8,1004.1,78.0,Halle,halle,51.4826,11.9692,2024-01-05
2024-01-06,2.7,-0.1,5.9,0.3,0.0,,2.611111111111111,28.8,1008.8,0.0,Halle,halle,51.4826,11.9692,2024-01-06
2024-01-07,-0.9,-2.4,0.4,0.0,0.0,,5.305555555555556,38.5,1021.8,36.0,Halle,halle,51.4826,11.9692,2024-01-07
2024-01-08,-5.9,-7.9,-1.5,0.0,0.0,,4.388888888888889,42.8,1031.9,318.0,Halle,halle,51.4826,11.9692,2024-01-08
2024-01-01,7.2,3.5,9.4,0.3,0.0,,3.611111111111111,39.2,1004.3,6.0,Magdeburg,magdeburg,52.1205,11.6276,2024-01-01
2024-01-02,6.3,2.7,9.2,15.0,0.0,,3.3888888888888884,32.8,996.4,0.0,Magdeburg,magdeburg,52.1205,11.6276,2024-01-02
2024-01-03,10.2,7.7,12.2,1.4,0.0,,4.611111111111112,57.2,989.1,0.0,Magdeburg,magdeburg,52.1205,11.6276,2024-01-03
2024-01-04,5.4,2.7,9.4,1.2,0.0,,3.611111111111111,50.8,998.9,0.0,Magdeburg,magdeburg,52.1205,11.6276,2024-01-04
2024-01-05,3.6,2.4,4.8,3.6,0.0,,2.1944444444444446,24.5,1002.9,0.0,Magdeburg,magdeburg,52.1205,11.6276,2024-01-05
2024-01-06,2.1,-0.3,3.4,1.9,0.0,,2.5,26.3,1009.6,0.0,Magdeburg,magdeburg,52.1205,11.6276,2024-01-06
2024-01-07,-0.9,-2.5,-0.1,0.0,20.0,,3.5,40.0,1022.9,0.0,Magdeburg,magdeburg,52.1205,11.6276,2024-01-07
2024-01-08,-4.7,-7.6,-1.1,0.0,20.0,,3.3888888888888884,41.8,1032.8,378.0,Magdeburg,magdeburg,52.1205,11.6276,2024-01-08
2024-01-01,9.5,7.9,10.8,0.1,0.0,,6.305555555555555,54.0,1018.2,276.0,Freiburg,freiburg,47.9978,7.8427,2024-01-01
2024-01-02,12.4,10.3,14.9,0.6,0.0,,8.305555555555555,68.4,1010.1,0.0,Freiburg,freiburg,47.9978,7.8427,2024-01-02
2024-01-03,12.5,10.6,15.0,3.3,0.0,,8.0,69.1,1007.9,54.0,Freiburg,freiburg,47.9978,7.8427,2024-01-03
2024-01-04,10.5,7.0,12.4,0.0,0.0,,5.694444444444445,59.4,1013.5,84.0,Freiburg,freiburg,47.9978,7.8427,2024-01-04
2024-01-05,9.5,5.0,12.1,0.8,0.0,,2.1944444444444446,29.2,1009.3,0.0,Freiburg,freiburg,47.9978,7.8427,2024-01-05
2024-01-06,7.1,5.9,8.5,2.8,0.0,,1.1944444444444444,17.3,1013.8,0.0,Freiburg,freiburg,47.9978,7.8427,2024-01-06
2024-01-07,4.6,1.1,6.2,1.3,0.0,,3.3888888888888884,31.0,1019.6,0.0,Freiburg,freiburg,47.9978,7.8427,2024-01-07
2024-01-08,0.7,-0.6,1.4,0.0,0.0,,3.3055555555555554,29.2,1027.1,0.0,Freiburg,freiburg,47.9978,7.8427,2024-01-08
2024-01-01,7.9,6.9,9.5,12.0,0.0,,7.111111111111112,61.6,1004.0,18.0,Krefeld,krefeld,51.3392,6.5861,2024-01-01
2024-01-02,10.2,6.8,12.6,8.7,0.0,,8.166666666666666,75.2,992.8,0.0,Krefeld,krefeld,51.3392,6.5861,2024-01-02
2024-01-03,9.8,7.0,11.4,18.6,0.0,,8.5,69.1,991.1,18.0,Krefeld,krefeld,51.3392,6.5861,2024-01-03
2024-01-04,8.0,7.0,9.6,8.1,0.0,,5.472222222222222,40.7,1001.8,24.0,Krefeld,krefeld,51.3392,6.5861,2024-01-04
2024-01-05,7.4,6.3,8.9,1.7,0.0,,6.111111111111111,61.2,999.2,0.0,Krefeld,krefeld,51.3392,6.5861,2024-01-05
2024-01-06,3.9,1.7,6.9,0.1,0.0,,3.3888888888888884,24.8,1009.2,0.0,Krefeld,krefeld,51.3392,6.5861,2024-01-06
2024-01-07,0.6,-1.7,2.1,1.2,0.0,,4.694444444444444,45.7,1022.6,0.0,Krefeld,krefeld,51.3392,6.5861,2024-01-07
2024-01-08,-1.8,-4.3,-0.1,0.0,0.0,,5.611111111111111,51.1,1030.8,258.0,Krefeld,krefeld,51.3392,6.5861,2024-01-08
2024-01-01,6.3,4.6,7.6,2.9,0.0,,2.694444444444444,28.1,1001.1,0.0,Lübeck,lübeck,53.8655,10.6866,2024-01-01
2024-01-02,4.7,3.4,7.3,22.7,0.0,,3.3888888888888884,31.0,994.9,0.0,Lübeck,lübeck,53.8655,10.6866,2024-01-02
2024-01-03,8.4,5.6,10.4,13.0,0.0,,3.888888888888889,61.2,984.0,0.0,Lübeck,lübeck,53.8655,10.6866,2024-01-03
2024-01-04,1.6,-0.4,5.6,0.2,0.0,,4.5,47.9,998.6,0.0,Lübeck,lübeck,53.8655,10.6866,2024-01-04
2024-01-05,-0.9,-1.7,0.1,4.3,0.0,,4.388888888888889,38.9,1005.3,0.0,Lübeck,lübeck,53.8655,10.6866,2024-01-05
2024-01-06,-1.1,-1.5,-0.5,1.6,50.0,,5.694444444444445,39.2,1013.1,0.0,Lübeck,lübeck,53.8655,10.6866,2024-01-06
2024-01-07,-1.5,-2.9,0.2,4.6,50.0,,4.111111111111112,29.9,1026.4,144.0,Lübeck,lübeck,53.8655,10.6866,2024-01-07
2024-01-08,-2.1,-8.7,-0.3,0.0,80.0,,4.805555555555555,40.7,1035.7,72.0,Lübeck,lübeck,53.8655,10.6866,2024-01-08
2024-01-01,7.7,6.4,9.3,11.2,0.0,,7.083333333333333,57.6,1003.8,0.0,Oberhausen,oberhausen,51.473,6.8807,2024-01-01
2024-01-02,10.0,7.0,12.4,14.4,0.0,,7.749999999999999,74.9,992.8,0.0,Oberhausen,oberhausen,51.473,6.8807,2024-01-02
2024-01-03,9.4,7.8,11.8,12.5,0.0,,8.194444444444445,74.5,990.5,6.0,Oberhausen,oberhausen,51.473,6.8807,2024-01-03
2024-01-04,7.7,6.4,8.9,5.9,0.0,,5.611111111111111,40.7,1001.4,6.0,Oberhausen,oberhausen,51.473,6.8807,2024-01-04
2024-01-05,7.6,6.1,9.2,2.6,0.0,,6.499999999999999,55.1,999.1,0.0,Oberhausen,oberhausen,51.473,6.8807,2024-01-05
2024-01-06,3.4,1.6,6.4,0.6,0.0,,3.416666666666667,22.3,1009.1,0.0,Oberhausen,oberhausen,51.473,6.8807,2024-01-06
2024-01-07,0.4,-1.3,2.0,0.0,0.0,,5.194444444444444,43.9,1022.8,0.0,Oberhausen,oberhausen,51.473,6.8807,2024-01-07
2024-01-08,-2.1,-4.2,-0.5,0.0,0.0,,6.027777777777778,48.2,1031.1,306.0,Oberhausen,oberhausen,51.473,6.8807,2024-01-08
2024-01-01,7.3,4.7,9.6,0.8,0.0,,7.194444444444444,55.1,1006.5,44.0,Erfurt,erfurt,50.9848,11.0299,2024-01-01
2024-01-02,8.4,5.3,11.6,7.6,0.0,,8.11111111111111,69.1,997.4,0.0,Erfurt,erfurt,50.9848,11.0299,2024-01-02
2024-01-03,10.7,9.0,12.1,1.0,0.0,,10.805555555555555,70.9,992.0,51.0,Erfurt,erfurt,50.9848,11.0299,2024-01-03
2024-01-04,7.9,5.8,10.2,4.5,0.0,,8.305555555555555,66.6,1000.3,0.0,Erfurt,erfurt,50.9848,11.0299,2024-01-04
2024-01-05,7.4,4.0,9.5,0.0,0.0,,4.888888888888889,32.4,1002.7,34.0,Erfurt,erfurt,50.9848,11.0299,2024-01-05
2024-01-06,4.8,1.8,7.5,0.1,0.0,,3.1111111111111107,29.5,1008.4,8.0,Erfurt,erfurt,50.9848,11.0299,2024-01-06
2024-01-07,-1.0,-2.5,1.8,0.1,0.0,,5.611111111111111,39.2,1021.0,3.0,Erfurt,erfurt,50.9848,11.0299,2024-01-07
2024-01-08,-6.2,-8.7,-1.5,0.0,0.0,,4.5,46.4,1031.3,93.0,Erfurt,erfurt,50.9848,11.0299,2024-01-08
2024-01-01,7.5,6.8,8.5,0.4,0.0,,6.111111111111111,49.7,1009.1,30.0,Mainz,mainz,50.0012,8.2763,2024-01-01
2024-01-02,9.2,7.2,10.5,17.7,0.0,,7.749999999999999,62.6,1000.0,0.0,Mainz,mainz,50.0012,8.2763,2024-01-02
2024-01-03,10.2,8.9,11.9,6.2,0.0,,7.722222222222222,67.7,996.5,138.0,Mainz,mainz,50.0012,8.2763,2024-01-03
2024-01-04,8.0,4.4,9.9,0.2,0.0,,5.75,53.6,1004.2,132.0,Mainz,mainz,50.0012,8.2763,2024-01-04
2024-01-05,6.1,3.6,9.7,0.0,0.0,,3.6666666666666665,42.1,1003.7,12.0,Mainz,mainz,50.0012,8.2763,2024-01-05
2024-01-06,5.1,1.3,8.2,1.2,0.0,,2.944444444444444,27.0,1008.5,0.0,Mainz,mainz,50.0012,8.2763,2024-01-06
2024-01-07,2.4,-1.4,4.6,0.0,0.0,,4.583333333333333,47.9,1019.2,0.0,Mainz,mainz,50.0012,8.2763,2024-01-07
2024-01-08,-1.8,-3.9,-0.2,0.0,0.0,,5.0,41.4,1027.9,294.0,Mainz,mainz,50.0012,8.2763,2024-01-08
2024-01-01,6.6,5.8,7.7,5.7,0.0,,3.194444444444444,35.3,1001.1,6.0,Rostock,rostock,54.0924,12.0991,2024-01-01
2024-01-02,4.8,4.2,6.4,17.8,0.0,,4.805555555555555,43.2,996.5,0.0,Rostock,rostock,54.0924,12.0991,2024-01-02
2024-01-03,7.4,4.7,9.5,22.2,0.0,,4.611111111111112,43.6,984.2,0.0,Rostock,rostock,54.0924,12.0991,2024-01-03
2024-01-04,1.9,-0.9,6.8,2.1,0.0,,6.194444444444445,61.6,997.0,0.0,Rostock,rostock,54.0924,12.0991,2024-01-04
2024-01-05,-0.9,-1.8,0.1,3.6,0.0,,3.8055555555555554,42.1,1006.4,0.0,Rostock,rostock,54.0924,12.0991,2024-01-05
2024-01-06,-0.1,-1.2,0.9,0.0,30.0,,3.6944444444444446,42.1,1013.7,0.0,Rostock,rostock,54.0924,12.0991,2024-01-06
2024-01-07,-0.2,-1.0,0.6,0.2,20.0,,6.0,49.3,1025.4,18.0,Rostock,rostock,54.0924,12.0991,2024-01-07
2024-01-08,-0.5,-2.3,0.4,0.0,20.0,,4.611111111111112,45.0,1035.2,132.0,Rostock,rostock,54.0924,12.0991,2024-01-08
2024-01-01,7.2,6.1,8.1,5.8,0.0,,3.611111111111111,34.9,1006.4,0.0,Kassel,kassel,51.3127,9.4797,2024-01-01
2024-01-02,8.6,6.1,11.0,9.1,0.0,,4.0,47.9,996.5,0.0,Kassel,kassel,51.3127,9.4797,2024-01-02
2024-01-03,10.4,8.6,11.8,8.8,0.0,,4.305555555555555,59.0,992.1,0.0,Kassel,kassel,51.3127,9.4797,2024-01-03
2024-01-04,7.3,4.5,8.8,5.3,0.0,,3.1111111111111107,49.7,1001.7,0.0,Kassel,kassel,51.3127,9.4797,2024-01-04
2024-01-05,7.5,5.6,9.1,0.1,0.0,,2.5,31.7,1002.3,0.0,Kassel,kassel,51.3127,9.4797,2024-01-05
2024-01-06,5.2,3.3,6.5,0.7,0.0,,1.5,20.9,1008.9,0.0,Kassel,kassel,51.3127,9.4797,2024-01-06
2024-01-07,0.2,-1.3,3.4,0.1,0.0,,2.8055555555555554,34.6,1022.3,0.0,Kassel,kassel,51.3127,9.4797,2024-01-07
2024-01-08,-3.5,-6.2,-1.3,0.0,0.0,,3.3055555555555554,40.0,1031.4,438.0,Kassel,kassel,51.3127,9.4797,2024-01-08
2024-01-01,7.9,6.7,8.9,12.5,0.0,,7.611111111111111,,1004.9,,Hagen,hagen,51.3671,7.4633,2024-01-01
2024-01-02,9.9,7.1,12.3,24.3,0.0,,8.472222222222221,,994.4,,Hagen,hagen,51.3671,7.4633,2024-01-02
2024-01-03,10.0,7.4,11.5,30.0,0.0,,8.833333333333334,,991.6,,Hagen,hagen,51.3671,7.4633,2024-01-03
2024-01-04,7.8,6.0,8.7,9.8,0.0,,6.305555555555555,,1001.8,,Hagen,hagen,51.3671,7.4633,2024-01-04
2024-01-05,7.9,6.5,9.4,1.7,0.0,,6.972222222222222,,1000.3,,Hagen,hagen,51.3671,7.4633,2024-01-05
2024-01-06,4.1,2.0,6.5,0.3,0.0,,3.2777777777777777,,1008.9,,Hagen,hagen,51.3671,7.4633,2024-01-06
2024-01-07,0.0,-2.0,2.1,0.0,0.0,,5.805555555555555,,1022.1,,Hagen,hagen,51.3671,7.4633,2024-01-07
2024-01-08,-2.7,-5.4,-1.3,0.0,0.0,,6.25,,1030.6,,Hagen,hagen,51.3671,7.4633,2024-01-08
2024-01-01,8.0,6.9,9.3,6.9,0.0,,6.805555555555555,56.5,1004.3,6.0,Hamm,hamm,51.6739,7.816,2024-01-01
2024-01-02,10.3,6.9,13.1,7.0,0.0,,7.305555555555555,75.2,993.0,0.0,Hamm,hamm,51.6739,7.816,2024-01-02
2024-01-03,10.0,7.7,11.9,11.4,0.0,,8.305555555555555,72.4,990.6,12.0,Hamm,hamm,51.6739,7.816,2024-01-03
2024-01-04,7.5,5.5,8.5,6.4,0.0,,4.388888888888889,42.1,1001.6,0.0,Hamm,hamm,51.6739,7.816,2024-01-04
2024-01-05,8.2,6.6,10.3,1.9,0.0,,4.694444444444444,45.4,1000.0,24.0,Hamm,hamm,51.6739,7.816,2024-01-05
2024-01-06,4.2,1.9,6.9,0.9,0.0,,2.8055555555555554,20.9,1009.4,0.0,Hamm,hamm,51.6739,7.816,2024-01-06
2024-01-07,0.0,-1.8,1.9,0.2,0.0,,5.305555555555556,43.9,1023.2,0.0,Hamm,hamm,51.6739,7.816,2024-01-07
2024-01-08,-2.5,-4.8,-1.2,0.0,0.0,,5.805555555555555,47.9,1031.7,396.0,Hamm,hamm,51.6739,7.816,2024-01-08
2024-01-01,8.6,7.5,10.2,8.3,0.0,,6.638888888888888,59.4,1010.9,18.0,Saarbrücken,saarbrücken,49.2402,7.0097,2024-01-01
2024-01-02,9.3,7.9,11.2,23.4,0.0,,9.916666666666668,76.7,1002.0,0.0,Saarbrücken,saarbrücken,49.2402,7.0097,2024-01-02
2024-01-03,10.9,9.3,12.8,25.3,0.0,,9.055555555555555,75.2,999.5,12.0,Saarbrücken,saarbrücken,49.2402,7.0097,2024-01-03
2024-01-04,9.3,6.7,10.8,0.6,0.0,,6.527777777777778,68.0,1006.7,30.0,Saarbrücken,saarbrücken,49.2402,7.0097,2024-01-04
2024-01-05,7.8,1.8,10.7,0.1,0.0,,4.361111111111111,39.6,1004.4,192.0,Saarbrücken,saarbrücken,49.2402,7.0097,2024-01-05
2024-01-06,6.0,1.7,7.8,0.0,0.0,,3.222222222222222,22.3,1009.5,0.0,Saarbrücken,saarbrücken,49.2402,7.0097,2024-01-06
2024-01-07,4.1,0.4,5.8,0.0,0.0,,4.972222222222221,47.5,1018.1,0.0,Saarbrücken,saarbrücken,49.2402,7.0097,2024-01-07
2024-01-08,-0.2,-3.6,0.8,0.0,0.0,,6.111111111111111,50.0,1026.1,0.0,Saarbrücken,saarbrücken,49.2402,7.0097,2024-01-08
2024-01-01,7.7,6.4,9.3,11.2,0.0,,7.083333333333333,57.6,1003.8,0.0,Mülheim an der Ruhr,mülheim,51.4314,6.8807,2024-01-01
2024-01-02,10.0,7.0,12.4,14.4,0.0,,7.749999999999999,74.9,992.8,0.0,Mülheim an der Ruhr,mülheim,51.4314,6.8807,2024-01-02
2024-01-03,9.4,7.8,11.8,12.5,0.0,,8.194444444444445,74.5,990.5,6.0,Mülheim an der Ruhr,mülheim,51.4314,6.8807,2024-01-03
2024-01-04,7.7,6.4,8.9,5.9,0.0,,5.611111111111111,40.7,1001.4,6.0,Mülheim an der Ruhr,mülheim,51.4314,6.8807,2024-01-04
2024-01-05,7.6,6.1,9.2,2.6,0.0,,6.499999999999999,55.1,999.1,0.0,Mülheim an der Ruhr,mülheim,51.4314,6.8807,2024-01-05
2024-01-06,3.4,1.6,6.4,0.6,0.0,,3.416666666666667,22.3,1009.1,0.0,Mülheim an der Ruhr,mülheim,51.4314,6.8807,2024-01-06
2024-01-07,0.4,-1.3,2.0,0.0,0.0,,5.194444444444444,43.9,1022.8,0.0,Mülheim an der Ruhr,mülheim,51.4314,6.8807,2024-01-07
2024-01-08,-2.1,-4.2,-0.5,0.0,0.0,,6.027777777777778,48.2,1031.1,306.0,Mülheim an der Ruhr,mülheim,51.4314,6.8807,2024-01-08
2024-01-01,6.5,4.4,8.6,1.0,0.0,,5.111111111111111,38.2,1003.4,6.0,Potsdam,potsdam,52.3906,13.0645,2024-01-01
2024-01-02,5.3,3.0,8.6,12.7,0.0,,4.305555555555555,34.9,996.8,0.0,Potsdam,potsdam,52.3906,13.0645,2024-01-02
2024-01-03,9.4,7.9,11.7,0.6,0.0,,6.805555555555555,56.2,987.8,18.0,Potsdam,potsdam,52.3906,13.0645,2024-01-03
2024-01-04,4.2,-0.7,8.9,1.6,0.0,,6.388888888888888,79.9,996.4,0.0,Potsdam,potsdam,52.3906,13.0645,2024-01-04
2024-01-05,0.8,0.1,1.5,4.7,0.0,,5.0,40.7,1003.4,0.0,Potsdam,potsdam,52.3906,13.0645,2024-01-05
2024-01-06,0.2,-1.2,1.4,0.4,0.0,,5.305555555555556,42.1,1009.3,0.0,Potsdam,potsdam,52.3906,13.0645,2024-01-06
2024-01-07,-1.8,-6.9,-0.3,0.0,0.0,,5.0,53.3,1021.3,0.0,Potsdam,potsdam,52.3906,13.0645,2024-01-07
2024-01-08,-6.9,-9.4,-3.7,0.0,0.0,,4.194444444444445,38.5,1031.7,444.0,Potsdam,potsdam,52.3906,13.0645,2024-01-08
2024-01-01,8.3,6.9,10.1,2.0,0.0,,5.0,45.4,1010.2,48.0,Ludwigshafen,ludwigshafen,49.4812,8.4462,2024-01-01
2024-01-02,9.3,7.4,12.0,6.7,0.0,,6.888888888888889,63.0,1001.1,0.0,Ludwigshafen,ludwigshafen,49.4812,8.4462,2024-01-02
2024-01-03,11.1,9.2,12.4,2.3,0.0,,6.111111111111111,62.6,998.1,42.0,Ludwigshafen,ludwigshafen,49.4812,8.4462,2024-01-03
2024-01-04,9.4,6.7,10.8,0.9,0.0,,5.305555555555556,51.1,1005.5,66.0,Ludwigshafen,ludwigshafen,49.4812,8.4462,2024-01-04
2024-01-05,7.9,3.6,11.1,0.2,0.0,,3.194444444444444,29.9,1004.0,150.0,Ludwigshafen,ludwigshafen,49.4812,8.4462,2024-01-05
2024-01-06,5.4,2.1,6.8,5.1,0.0,,2.0,19.1,1009.0,0.0,Ludwigshafen,ludwigshafen,49.4812,8.4462,2024-01-06
2024-01-07,3.0,-0.2,4.9,0.0,0.0,,4.305555555555555,38.9,1017.9,0.0,Ludwigshafen,ludwigshafen,49.4812,8.4462,2024-01-07
2024-01-08,-0.8,-4.3,0.7,0.0,0.0,,4.0,31.7,1026.5,234.0,Ludwigshafen,ludwigshafen,49.4812,8.4462,2024-01-08
2024-01-01,7.4,5.9,8.5,7.2,0.0,,6.583333333333333,48.2,1000.1,28.0,Oldenburg,oldenburg,53.1435,8.2146,2024-01-01
2024-01-02,7.6,5.6,10.2,28.9,0.0,,5.249999999999999,44.5,991.7,4.0,Oldenburg,oldenburg,53.1435,8.2146,2024-01-02
2024-01-03,9.2,7.7,9.9,8.2,0.0,,9.277777777777777,66.7,984.9,38.0,Oldenburg,oldenburg,53.1435,8.2146,2024-01-03
2024-01-04,3.8,1.5,7.2,0.3,0.0,,4.555555555555555,38.9,1000.0,26.0,Oldenburg,oldenburg,53.1435,8.2146,2024-01-04
2024-01-05,2.3,1.3,3.8,8.9,0.0,,6.027777777777778,40.8,1000.6,0.0,Oldenburg,oldenburg,53.1435,8.2146,2024-01-05
2024-01-06,1.3,-0.2,3.0,2.7,0.0,,5.361111111111112,35.2,1010.2,0.0,Oldenburg,oldenburg,53.1435,8.2146,2024-01-06
2024-01-07,-1.6,-3.2,-0.2,0.0,0.0,,5.055555555555555,33.3,1026.3,144.0,Oldenburg,oldenburg,53.1435,8.2146,2024-01-07
2024-01-08,-2.1,-3.5,-0.9,0.0,0.0,,5.416666666666667,38.9,1035.0,127.0,Oldenburg,oldenburg,53.1435,8.2146,2024-01-08
